gameID,game_datetime,blackID,blackELO,redID,redELO,winner
57390234,2017-02-10 15:53:15,fbd7730g,1126,sfn6710g,1182,black
57390235,2017-02-10 16:06:08,stm3460g,1429,huonglee,1101,red
57390236,2017-02-10 15:53:48,longnguyenqs,1126,gmf4079,1177,red
57390237,2017-02-10 16:02:17,bkt146g,1245,hoavanvui,1318,red
57390238,2017-02-10 16:03:09,choihaykhon,1401,dtk10,1395,black
57390239,2017-02-10 16:05:57,ntb4613,940,fnc9492g,1320,red
57390240,2017-02-10 16:00:42,ssslll141,1203,nwm5918g,1148,black
57390241,2017-02-10 15:55:00,king1101,1244,songma0077,1387,red
57390242,2017-02-10 15:58:07,dinhthe,1202,bacnau,1187,black
57390243,2017-02-10 16:08:03,twk7029g,1563,nguyenduy96,1219,black
57390244,2017-02-10 16:08:44,camtu2003,1303,linhpdl123,1259,black
57390245,2017-02-10 16:00:03,mwg9214g,1113,ccs5672g,1141,red
57390246,2017-02-10 16:02:53,dongngocdung,1138,quangquan2010,1192,black
57390247,2017-02-10 16:05:20,dbb8248g,923,pmc2521g,1104,red
57390248,2017-02-10 15:52:53,anhkhoa12,1463,quang36,1386,black
57390249,2017-02-10 15:56:36,thienstd,1098,cmm6502g,1139,black
57390250,2017-02-10 16:00:34,ongek,1352,tkg2311,1348,black
57390251,2017-02-10 16:02:34,hoang1loc,1068,kythuphuong,1461,red
57390252,2017-02-10 16:02:17,nguoique,1378,vovanthu090,1481,black
57390253,2017-02-10 15:59:28,ktb1013g,1377,dammayxam,1791,red
57390254,2017-02-10 15:56:32,tdf5610g,1181,nkk6278g,1429,black
57390255,2017-02-10 16:00:03,duy17,1211,sft9313g,1458,red
57390256,2017-02-10 16:06:28,tcp6215,1230,ptf2785g,816,black
57390257,2017-02-10 16:00:12,quangtrung12t,1285,ktg3179g,1218,black
57390258,2017-02-10 15:42:49,tranganh0112,1410,stt1589g,1593,red
57390259,2017-02-10 16:06:55,pps7447g,1301,james1355,1221,black
57390260,2017-02-10 16:04:20,pgk8734g,1447,pms3950g,1276,red
57390261,2017-02-10 15:57:56,phunghung70,996,fmb7537g,1125,red
57390262,2017-02-10 16:02:09,bocvolua,1062,dodinhxuan,1122,red
57390263,2017-02-10 16:08:43,ffb3825g,1013,fpc7668g,1064,red
57390264,2017-02-10 16:06:10,mongmo,1316,tnt695g,1276,black
57390265,2017-02-10 16:04:20,laumam,1553,syy123,1643,red
57390266,2017-02-10 16:07:18,dff3512g,1193,cmk2248g,1190,red
57390267,2017-02-10 16:03:09,mff7885g,1063,shli,1234,red
57390268,2017-02-10 15:56:22,lqninh,1057,jiorniyslee,1242,red
57390269,2017-02-10 15:50:52,played,1212,pdqpdq,1319,black
57390270,2017-02-10 16:06:49,bluvinu617,1312,fsn2830g,1193,black
57390271,2017-02-10 15:57:36,xh5,1191,cms3260g,1029,black
57390272,2017-02-10 16:00:09,bgs7226g,1306,gft6673g,956,black
57390273,2017-02-10 15:56:03,kbf4256g,1182,nwg8448g,1050,red
57390274,2017-02-10 16:04:54,msm5836g,1398,dsk2319g,1319,red
57390275,2017-02-10 15:50:24,sgw4161g,1182,dtm3943g,1003,black
57390276,2017-02-10 15:56:44,fds1739g,1181,gdm4467g,1028,black
57390277,2017-02-10 15:59:07,lecongbinh77,1380,thanhha2013,1390,black
57390278,2017-02-10 15:53:47,manhquanghb,1170,phansonghuong,1186,red
57390279,2017-02-10 15:59:15,bkm2232g,1100,wtc1950g,1200,red
57390280,2017-02-10 16:07:33,xuandan2502,1179,sfc9902g,1322,red
57390281,2017-02-10 16:06:20,natural2016,1546,sachess,1930,red
57390282,2017-02-10 16:00:05,quochung,1432,bmn5582g,1422,red
57390283,2017-02-10 16:09:04,dolien,1484,thaison1977,1462,red
57390284,2017-02-10 16:02:22,dugod0505,1374,gct8877g,1175,black
57390285,2017-02-10 16:02:39,psk1659g,1313,ggd4071g,1354,black
57390286,2017-02-10 15:56:50,linhbeo,1487,keung731,1550,black
57390287,2017-02-10 16:06:34,fnt6458g,1281,pmw2103g,1055,black
57390288,2017-02-10 16:02:21,hungchi,1270,nhat1965,1217,black
57390289,2017-02-10 16:03:11,hoangmon,1358,chinhnvdltc,1329,black
57390290,2017-02-10 16:04:45,pff2771g,1149,nhamac17,1215,red
57390291,2017-02-10 16:02:31,mcc7170g,1295,cgw2517g,1100,red
57390292,2017-02-10 16:05:11,hungveso,1501,sgs1462g,1314,red
57390293,2017-02-10 15:51:30,sdwang,1304,thanhnha2014,1303,red
57390294,2017-02-10 15:54:56,mtp7563g,1228,dtb172g,1114,black
57390295,2017-02-10 16:01:37,apz0,1106,cklim,1350,red
57390296,2017-02-10 16:08:33,felixngu,1213,dwp7696g,1107,black
57390297,2017-02-10 15:54:00,quocvukhznh,1271,tapchoi1988,1303,red
57390298,2017-02-10 16:10:54,ccn9094g,1313,baolam123,1264,black
57390299,2017-02-10 16:10:25,baoicuucon,1664,dinhnai,1599,black
57390300,2017-02-10 16:04:30,cunojmy,1202,caothuduongph,1250,red
57390301,2017-02-10 15:59:17,bgd5044g,1118,tachien,1200,red
57390302,2017-02-10 16:00:16,lahoacon,1201,bbf5845g,1271,red
57390303,2017-02-10 16:05:53,firecow123,1200,mwt7053g,1200,red
57390304,2017-02-10 16:04:34,wss5579g,1211,haya0522,1129,black
57390305,2017-02-10 15:51:56,cobitra,1442,anhtien0603,1269,black
57390306,2017-02-10 15:56:59,fww1492g,1139,kgm1102g,1202,black
57390307,2017-02-10 16:05:19,hoangbili,1342,anh1970,1324,red
57390308,2017-02-10 15:58:35,ksg7137g,1202,pkk1906g,1476,red
57390309,2017-02-10 16:11:28,youmy,1234,ntm8706g,1200,black
57390310,2017-02-10 15:54:45,tamphong,1335,dmw8376g,1049,black
57390311,2017-02-10 16:04:18,sts334,1451,tentruycap3,1304,red
57390312,2017-02-10 16:10:40,long1980,1212,anhquyet,1419,red
57390313,2017-02-10 16:05:38,tranduchien,1380,lienbinhchanh,1214,black
57390314,2017-02-10 16:05:09,colua2015,1393,msf1973g,1238,black
57390315,2017-02-10 16:06:12,wkn9669g,1340,hoangsinh,1123,black
57390316,2017-02-10 16:02:12,gcs9968g,1385,vinhdo1164,1458,red
57390317,2017-02-10 16:08:39,wu4729,1183,vinhthoi,1116,black
57390318,2017-02-10 16:00:55,tpg6834g,1106,bfk1815g,1098,red
57390319,2017-02-10 16:11:36,gnt277g,1170,tng8637g,961,black
57390320,2017-02-10 15:56:13,bgn6396g,1322,smn6295g,1030,red
57390321,2017-02-10 16:02:47,tcn7678g,1162,mbc9712g,1147,red
57390322,2017-02-10 16:06:31,nam7210,1129,haisaigon,984,red
57390323,2017-02-10 16:07:53,skw3944g,1223,daitrantrong,1050,black
57390324,2017-02-10 16:12:39,pnd1604g,983,saigonphan206,1336,black
57390325,2017-02-10 16:09:41,hanoi99,1641,tapchoico6789,1535,black
57390326,2017-02-10 16:08:11,manhmoto3456,1183,trochoivui,1218,red
57390327,2017-02-10 16:01:22,ads200,1169,mmn3267g,1229,black
57390328,2017-02-10 16:00:14,vltt,1233,hocchoi123,1133,black
57390329,2017-02-10 16:03:39,trangminh,1165,mcs5699g,1318,red
57390330,2017-02-10 16:07:58,fnw7364g,1014,kds8971g,1163,red
57390331,2017-02-10 16:04:46,martinwu,1325,peterlaw1,1394,black
57390332,2017-02-10 16:05:53,mfg7749,1050,cts8701g,1070,red
57390333,2017-02-10 16:10:17,mks3115g,1254,sdk4332g,1014,red
57390334,2017-02-10 16:02:19,sunnyjenny,1588,hathuky,1360,tie
57390335,2017-02-10 16:06:31,my252,1375,khietnvt,1344,red
57390336,2017-02-10 16:08:03,vtoono,1282,cck7672g,1423,black
57390337,2017-02-10 16:03:18,ggg6800,1260,gajxjnhxjnh,1161,black
57390338,2017-02-10 16:07:21,laivanduc,1323,bfd6615g,1411,red
57390339,2017-02-10 16:09:39,haoxiaozi,1530,trongthanh17,1296,black
57390340,2017-02-10 16:04:54,yjmaster,1194,mcw9713g,1345,red
57390341,2017-02-10 16:03:29,dovanba52,1491,ddw1340g,1379,black
57390342,2017-02-10 15:55:59,nnd5174g,1289,thanhhnb1,1216,black
57390343,2017-02-10 16:03:40,dtg6907g,1159,hoguom1,1342,red
57390344,2017-02-10 16:12:12,wtc1950g,1212,bkm2232g,1088,black
57390345,2017-02-10 16:08:14,wusnow,1312,kbc5205g,1328,black
57390346,2017-02-10 16:00:57,opas4334,1135,trinhvannam,1227,black
57390347,2017-02-10 15:58:42,dandapxichlo,1212,quangquyet82,1181,red
57390348,2017-02-10 16:07:16,chipheo74,1197,cpg5709g,869,black
57390349,2017-02-10 16:07:20,drthanh32hvqy,1217,nhutuanbq,1243,black
57390350,2017-02-10 15:58:49,csp9283,1178,cmd3874g,1165,black
57390351,2017-02-10 16:05:55,ppp2628g,1162,matnathan,1302,red
57390352,2017-02-10 15:57:23,binhfongma77,1540,nghialo0110,1492,black
57390353,2017-02-10 16:01:13,nwm4496g,1072,kimphutu,1274,red
57390354,2017-02-10 16:09:50,tuandaivuong,1382,hoantoanmien,1464,red
57390355,2017-02-10 16:04:22,lehienepu,1110,wanakan,1143,red
57390356,2017-02-10 16:03:03,congatreduc,1085,fwk9035g,1083,black
57390357,2017-02-10 16:06:24,nguoibimat,1191,phongvungliem,1353,black
57390358,2017-02-10 15:53:55,anhthao,1519,xoay,1353,red
57390359,2017-02-10 16:04:39,sfc9428g,1488,0000vt,1429,red
57390360,2017-02-10 16:00:50,challengertck,1172,duongchuc,1205,red
57390361,2017-02-10 16:07:31,gsrr,1180,gnc3129g,1064,black
57390362,2017-02-10 16:08:27,vtcss501,1462,davidla,1685,red
57390363,2017-02-10 16:07:29,tieulyphigai,1298,jack0217,1321,black
57390364,2017-02-10 16:04:02,tgw9381g,1155,duyhien123,1367,red
57390365,2017-02-10 16:04:47,tdn4622g,1143,giathat,1148,red
57390366,2017-02-10 15:58:54,lien,1445,kffung,1408,black
57390367,2017-02-10 16:11:15,smf8435g,1216,ffp2221g,1167,black
57390368,2017-02-10 16:10:18,ctm878g,1266,ndn3334g,1185,red
57390369,2017-02-10 16:11:01,mkk1723g,980,quechoa,1426,red
57390370,2017-02-10 16:03:21,kcdhahd,1274,ntc9673g,1185,tie
57390371,2017-02-10 15:58:40,dbd723g,1350,chimbocau99,1142,black
57390372,2017-02-10 16:06:23,bfs8291g,1096,pbf3663g,1305,black
57390373,2017-02-10 16:06:15,comem,1371,gbt5682g,1161,black
57390374,2017-02-10 16:03:10,bcg9546g,1228,mss9647g,1169,black
57390375,2017-02-10 16:05:55,thaiphuong,1173,wnd823g,1003,black
57390376,2017-02-10 16:07:43,judasa,1301,vuxuanhuy,1190,black
57390377,2017-02-10 16:05:20,nghienco,1170,thichtcotuong,1297,red
57390378,2017-02-10 16:06:46,lengochien192,1273,ndt8278g,1272,red
57390379,2017-02-10 16:08:37,kfb7156g,1122,wss5503g,1029,red
57390380,2017-02-10 16:12:39,tachien,1212,bgd5044g,1106,black
57390381,2017-02-10 16:08:35,dtk8682g,1126,dcc8148g,1225,red
57390382,2017-02-10 16:08:26,phamva1010,1709,tieuthu9x,1561,red
57390383,2017-02-10 16:09:55,ppputp,1283,bdw5904g,1272,red
57390384,2017-02-10 16:12:02,gft6673g,952,bgs7226g,1310,red
57390385,2017-02-10 15:49:43,chuongtom,971,macnhan,1215,black
57390386,2017-02-10 16:02:46,cothanhhoaban,1180,cotuongvuivu,1393,tie
57390387,2017-02-10 16:01:07,pks7964g,1324,wsc4199g,1219,black
57390388,2017-02-10 16:00:09,pgf6194g,1114,nguyentykt,1125,red
57390389,2017-02-10 15:46:16,phuongphuong,1224,huuhoanghon,1264,red
57390390,2017-02-10 16:07:49,coly999,1603,kayn97,1578,red
57390391,2017-02-10 16:03:39,dsf758g,1126,fbk9837g,1421,red
57390392,2017-02-10 16:04:57,myhang153,1530,dongve12,1519,black
57390393,2017-02-10 16:05:28,anderson05,1317,donghaipw,1253,black
57390394,2017-02-10 16:07:54,kgw566,1100,atwight7681,1067,black
57390395,2017-02-10 15:57:43,bsd2601g,1198,thulap,970,red
57390396,2017-02-10 15:59:55,traibom,1382,gbt5666g,1332,black
57390397,2017-02-10 16:08:10,bomay1000,1078,duykhanh05,1381,black
57390398,2017-02-10 16:10:55,wwfl,1306,yeuvan,1405,red
57390399,2017-02-10 16:05:52,fdt6790g,1231,tpn9518g,1064,black
57390400,2017-02-10 15:54:37,vdz1960,1411,thang1960,1433,red
57390401,2017-02-10 15:55:57,3ntoanpdq,1263,mks8907g,1123,red
57390402,2017-02-10 16:05:11,kgs9831g,1150,nhacsi,1229,red
57390403,2017-02-10 16:08:53,duythe,1614,longnhi2014,1608,red
57390404,2017-02-10 16:07:51,donn2013,1259,bkd7047g,1142,red
57390405,2017-02-10 16:06:46,tienphuong11q,1099,nfd1095g,1017,black
57390406,2017-02-10 16:00:31,fck9091g,980,ctn5280g,1315,red
57390407,2017-02-10 16:05:53,daicamamtom,1116,mbk9423g,1212,black
57390408,2017-02-10 16:07:46,hutieude,1427,gnt586g,1493,red
57390409,2017-02-10 16:08:47,tsb9317g,1206,phanduy1368,1139,black
57390410,2017-02-10 16:03:19,phununhu,1360,duongvantra,1370,red
57390411,2017-02-10 15:51:38,kfc3610,1241,tapchoicot,1165,black
57390412,2017-02-10 16:09:55,sff9140g,930,wmm1838g,1036,black
57390413,2017-02-10 16:03:21,dsc4304,1132,fpt386g,1207,red
57390414,2017-02-10 16:05:43,tienxu80,1271,rainbow3333,1251,red
57390415,2017-02-10 16:05:20,thachtu,1322,wwm4471g,1225,red
57390416,2017-02-10 16:00:28,honamkhanh4a,1074,vilas78,1130,red
57390417,2017-02-10 16:06:44,chesswarrior,1162,gmb1001g,1129,red
57390418,2017-02-10 16:05:47,tienhanoi,1329,wsw3666g,1434,black
57390419,2017-02-10 16:07:24,skf2020g,1150,pbn8628g,1398,red
57390420,2017-02-10 16:05:01,nkd1289g,1165,phang123,1217,red
57390421,2017-02-10 16:10:38,thuynga09,1558,emgaiquee,1571,black
57390422,2017-02-10 16:06:32,kkb4260,1111,huuukkk,1107,black
57390423,2017-02-10 16:09:54,thang8180,1358,oanh1111,1008,red
57390424,2017-02-10 16:07:40,trankhai1995,1301,ngokhanhancr,1166,red
57390425,2017-02-10 16:06:09,wbn6830g,1253,nkp1987g,1313,red
57390426,2017-02-10 16:01:43,wnk7657,1268,wnn6308g,1179,black
57390427,2017-02-10 16:01:25,txhstt,1229,chienbinh79,1422,red
57390428,2017-02-10 16:01:20,ktb6976g,1221,fwb7868g,1059,black
57390429,2017-02-10 15:56:09,png9965g,1244,lekieuoanh,1266,red
57390430,2017-02-10 16:06:20,hienanh214,1266,wnn5694g,1458,tie
57390431,2017-02-10 16:01:45,bnb3033g,1193,kdp8033g,1328,black
57390432,2017-02-10 16:03:41,tbf7622g,1288,hoangdatrang,1227,red
57390433,2017-02-10 16:14:46,vilas78,1143,honamkhanh4a,1061,tie
57390434,2017-02-10 16:11:56,ncd1345g,1200,kakalinhmiu,1021,black
57390435,2017-02-10 16:08:55,quoctoando788,1454,dwc9669g,1504,red
57390436,2017-02-10 16:12:45,anh1970,1341,hoangbili,1325,red
57390437,2017-02-10 15:56:09,ttg8302g,1288,daklak2017,1090,red
57390438,2017-02-10 15:54:43,sk999,1043,npm2378g,1162,red
57390439,2017-02-10 16:00:55,tgd8486g,1461,longhuy123,1313,black
57390440,2017-02-10 16:06:34,denvodung,1157,baduynguyen,1069,black
57390441,2017-02-10 16:01:18,fcffung,1685,sbc308g,1101,black
57390442,2017-02-10 16:15:04,honamkhanh4a,1065,vilas78,1139,red
57390443,2017-02-10 16:05:45,hoimathuong,1133,gbt5992g,1227,red
57390444,2017-02-10 16:15:11,vilas78,1152,honamkhanh4a,1052,black
57390445,2017-02-10 16:11:03,bpf5193g,1234,tt1208,1310,red
57390446,2017-02-10 16:10:41,namdat78,1412,songiadinh,1469,red
57390447,2017-02-10 15:54:57,tnb7977g,1478,hungnl,1151,red
57390448,2017-02-10 15:59:31,pgn812g,1118,msd9777g,1085,red
57390449,2017-02-10 16:05:45,saunhattoan,1548,tlpi,935,black
57390450,2017-02-10 16:03:22,ksf6049g,1213,swordheart,1574,red
57390451,2017-02-10 16:12:49,anhquyet,1426,long1980,1205,black
57390452,2017-02-10 16:13:02,cts8701g,1085,mfg7749,1035,black
57390453,2017-02-10 15:57:09,solevan,1391,trinh1991,1585,tie
57390454,2017-02-10 15:56:42,ckk3103g,1125,cgk7545g,1225,black
57390455,2017-02-10 16:08:16,bongsenxanh,1514,danhcovui15,1502,black
57390456,2017-02-10 16:03:36,fbs4931,1147,tbc9294,1231,red
57390457,2017-02-10 16:09:53,nms7833g,1185,tdonline,1048,black
57390458,2017-02-10 16:06:00,wff6633g,1146,dangkhoa86,1031,red
57390459,2017-02-10 16:02:46,oanh0936,1131,cdp5489g,1218,black
57390460,2017-02-10 16:09:17,khuong2016,1360,stancer,1402,red
57390461,2017-02-10 16:02:56,ntt9446g,1068,akunited,1120,red
57390462,2017-02-10 16:11:00,leanhdung,975,trieuhq,1258,red
57390463,2017-02-10 15:59:42,gsd2142g,1308,thanh00,1217,black
57390464,2017-02-10 16:02:23,china1808,1622,mct2432g,1143,black
57390465,2017-02-10 16:11:08,thuanchau1981,1138,tuoigi123,1090,black
57390466,2017-02-10 15:59:21,baichien,1247,maphilen9,1330,red
57390467,2017-02-10 16:09:02,cdw7451g,1182,baongoc01,1053,black
57390468,2017-02-10 16:10:22,winner2017,1361,nnb6678g,1400,red
57390469,2017-02-10 16:05:40,ndt1234,1296,oanhdung,1196,red
57390470,2017-02-10 15:57:12,kgc1294g,1201,bdg8575g,1142,black
57390471,2017-02-10 15:59:10,tmd7047g,863,tienplanqt,1206,red
57390472,2017-02-10 15:48:37,mavericky,1648,mmg9330g,1143,black
57390473,2017-02-10 16:12:16,sfc9902g,1332,xuandan2502,1169,black
57390474,2017-02-10 16:05:20,wkp394g,1419,darkenho,1715,red
57390475,2017-02-10 16:08:41,anhco,1053,covit76,1316,red
57390476,2017-02-10 15:50:03,swt4682g,949,tranhuan,1090,red
57390477,2017-02-10 16:00:26,nguyenvc,1064,binhvbkt,1136,red
57390478,2017-02-10 16:07:20,gdc1345g,1219,quocvu81,1185,red
57390479,2017-02-10 16:10:14,thoxinhcute,1357,bmw5414g,1157,black
57390480,2017-02-10 16:12:26,bkc261g,1261,dung18,1359,red
57390481,2017-02-10 16:11:50,sft9313g,1464,dbb8248g,915,black
57390482,2017-02-10 15:56:13,bcm941g,1209,bdt7371g,1178,red
57390483,2017-02-10 16:01:57,khanhhuynh123,1022,mpk4418g,1158,red
57390484,2017-02-10 16:05:08,ngm9936g,1224,sapcodiban,1202,black
57390485,2017-02-10 16:09:48,bcb8283g,1177,tugiang,1289,black
57390486,2017-02-10 16:09:40,tinhoc111,1605,543ppp,1623,black
57390487,2017-02-10 16:05:33,gff4195g,1085,phongaia,1146,black
57390488,2017-02-10 16:03:43,tkk1299g,1208,nhonhoa,1190,red
57390489,2017-02-10 16:04:05,pks5993g,1225,kingching,982,black
57390490,2017-02-10 16:06:28,cwc2718g,1325,andrewng,1364,black
57390491,2017-02-10 16:06:18,ka3632,1409,macnhuhao,1433,black
57390492,2017-02-10 16:01:56,dkd3174g,1221,swk2429g,1378,red
57390493,2017-02-10 16:10:44,thanhcadcam,1384,bacvt123,1333,black
57390494,2017-02-10 16:08:30,kythutrang,1651,csd2709g,1595,red
57390495,2017-02-10 16:06:38,2660mo,1506,6chu,1201,black
57390496,2017-02-10 16:02:36,dhoi1,1288,gnw4251g,1187,black
57390497,2017-02-10 16:08:23,mnk9919g,1547,mfd8881g,1471,black
57390498,2017-02-10 16:06:01,diehardsg,1362,vinhxuanquyen,1396,red
57390499,2017-02-10 16:05:11,bks6344g,1163,wnw3985g,971,red
57390500,2017-02-10 16:14:22,longnhi2014,1624,duythe,1598,red
57390501,2017-02-10 16:02:16,ewr,1146,hocdanhcotuon,1019,black
57390502,2017-02-10 16:12:54,msf1973g,1229,colua2015,1402,red
57390503,2017-02-10 16:10:46,thienthanhhoa,1267,thatnghiep,1326,red
57390504,2017-02-10 16:05:21,bpf1819g,1038,minhtinh1984,1233,tie
57390505,2017-02-10 16:15:38,tmc5872g,1147,npm2378g,1173,red
57390506,2017-02-10 16:14:52,oanh1111,1036,thang8180,1330,black
57390507,2017-02-10 16:11:23,hoavanvui,1331,bkt146g,1232,red
57390508,2017-02-10 16:11:22,huonglee,1129,stm3460g,1401,red
57390509,2017-02-10 16:12:40,bbf5845g,1284,lahoacon,1188,red
57390510,2017-02-10 16:03:29,sskoh,1044,kfm653g,997,red
57390511,2017-02-10 16:12:44,pkk1906g,1481,ksg7137g,1197,red
57390512,2017-02-10 16:07:02,thinh62bg,1257,dudivocung,1313,red
57390513,2017-02-10 16:12:13,thaison1977,1479,dolien,1467,black
57390514,2017-02-10 16:10:14,hoangduy219,1467,choichutda01,1324,red
57390515,2017-02-10 16:12:30,dwp7696g,1096,felixngu,1224,red
57390516,2017-02-10 16:06:25,chuvu2001,1367,kaoandyeh,1430,tie
57390517,2017-02-10 16:02:56,bdf3869g,1328,vuongssb,1276,red
57390518,2017-02-10 15:54:12,sdn7953g,1092,bkg5324g,1212,black
57390519,2017-02-10 16:06:56,tcd5348g,1188,lucdeptrai,1224,red
57390520,2017-02-10 16:14:39,rainbow3333,1268,tienxu80,1254,red
57390521,2017-02-10 15:59:41,winny1234,1442,truvuong82,1502,black
57390522,2017-02-10 15:58:10,longduyen1120,1406,123danh,1393,tie
57390523,2017-02-10 15:58:39,thanhlam80,1036,ducminh1,1427,red
57390524,2017-02-10 15:50:08,ffn6888g,1239,nwf3623g,1291,black
57390525,2017-02-10 16:08:47,abcdez123,1319,lamvancan,1345,black
57390526,2017-02-10 16:10:50,giangoc0501,1545,02hoang,1335,red
57390527,2017-02-10 16:11:29,linhpdl123,1245,camtu2003,1317,red
57390528,2017-02-10 16:08:01,vanlien169,1215,dungctoc,1122,red
57390529,2017-02-10 16:11:12,nkd9130g,1309,ktm1978g,1304,red
57390530,2017-02-10 16:02:31,tuenhith,1162,pps9938g,1302,red
57390531,2017-02-10 16:11:40,catbuixd,1422,anhba6,1303,red
57390532,2017-02-10 15:57:09,pkm4866g,1361,trantukhanh,1253,black
57390533,2017-02-10 16:09:24,luudungcam,1274,fbg853g,1206,red
57390534,2017-02-10 16:00:07,cuty99,1226,bdn9535g,1164,black
57390535,2017-02-10 16:07:33,nhonmk,1111,dungchay999,1115,black
57390536,2017-02-10 15:51:58,duathoi,1403,btk8790g,1304,black
57390537,2017-02-10 16:04:55,tws1844g,1139,tdn949g,1208,black
57390538,2017-02-10 16:10:59,puma001,1438,truonghn1979,1420,red
57390539,2017-02-10 16:05:24,gkg6009g,1221,tpg7569,1061,black
57390540,2017-02-10 16:10:26,emmaihanoi2,1340,thanhlong99,1153,black
57390541,2017-02-10 16:05:37,gwt9273g,1185,nguyenthai79,1378,red
57390542,2017-02-10 16:09:41,trungthien37,1411,quocky0101,1148,black
57390543,2017-02-10 16:00:22,bmf2066,1160,mwf934g,908,red
57390544,2017-02-10 16:08:25,bcd8696g,1218,vuchienhh,1235,red
57390545,2017-02-10 16:00:37,bpc9387g,1214,tisutconuong,1232,red
57390546,2017-02-10 16:10:52,anhhaivui,1276,toivaban,1227,black
57390547,2017-02-10 15:50:55,wc341a,1227,camnhung90,1121,black
57390548,2017-02-10 16:11:53,james1355,1209,pps7447g,1313,red
57390549,2017-02-10 16:06:25,justin2016,1479,hongtien,1211,black
57390550,2017-02-10 15:59:29,gfd8282g,1200,ggs229g,1112,black
57390551,2017-02-10 16:14:45,tkw3069g,1207,quangvu1981,1271,red
57390552,2017-02-10 16:09:23,hoctap,1135,kgb814g,1329,red
57390553,2017-02-10 16:07:34,dnb6072g,1185,mtn3543g,1234,red
57390554,2017-02-10 16:08:14,sfd7476g,1220,abtran,1124,red
57390555,2017-02-10 16:10:03,dolamdong11,1292,hoanvthcs,1314,black
57390556,2017-02-10 16:02:17,dgm1146g,1188,trangbao2006,1295,red
57390557,2017-02-10 16:01:21,ptp3459g,1299,manhgiac,1229,black
57390558,2017-02-10 16:10:45,slowgood,1457,gkb1430,1346,red
57390559,2017-02-10 16:10:27,thitot,1478,chetvedau,1609,red
57390560,2017-02-10 16:04:29,pts7115g,1159,nhanlt,1113,black
57390561,2017-02-10 15:50:23,wsb7205g,1121,fpp2258g,1226,tie
57390562,2017-02-10 16:16:32,dolien,1452,thaison1977,1494,black
57390563,2017-02-10 16:14:11,vuxuanhuy,1179,judasa,1312,black
57390564,2017-02-10 15:55:47,pns9335g,1037,tnt7660g,1179,black
57390565,2017-02-10 16:10:09,baoanh,1432,ttm9897g,1208,black
57390566,2017-02-10 16:01:31,msf2982,1047,pft6811g,1196,black
57390567,2017-02-10 16:09:47,hnminhlg3,1429,mvv246,1139,black
57390568,2017-02-10 16:05:09,bmn8241,1160,tolinhkt5,1162,black
57390569,2017-02-10 16:11:18,tmw516g,1155,dkb6114g,1096,black
57390570,2017-02-10 16:11:28,bacnau,1172,dinhthe,1217,black
57390571,2017-02-10 16:00:45,linhchien,1252,stm413g,1173,black
57390572,2017-02-10 16:16:28,thang8180,1303,oanh1111,1063,black
57390573,2017-02-10 15:38:03,zm66,1268,quanlvq,1201,black
57390574,2017-02-10 16:00:59,krn4901g,1258,btb994g,1236,red
57390575,2017-02-10 16:01:06,ninhhangvx,1252,nguyensyvan97,1239,red
57390576,2017-02-10 16:09:22,nhatbinh,1111,gdk6968g,1024,black
57390577,2017-02-10 15:59:54,gandasfc,1379,csn5092g,1152,black
57390578,2017-02-10 16:12:06,phansonghuong,1201,manhquanghb,1155,red
57390579,2017-02-10 16:06:17,tiencooi,1227,sonhvt,1235,red
57390580,2017-02-10 16:14:45,mff7885g,1054,duykhanh05,1354,red
